284;What is the family of the SARS coronavirus?;Qual é a família do coronavírus SARS?;Coronaviridae;Coronaviridae
285;Is the SARS coronavirus enveloped?;O coronavírus SARS está envolto?;enveloped;envelope
287;Is the SARS coronavirus single-stranded or double-stranded?;O coronavírus SARS é de fita simples ou dupla?;single-stranded;fita simples
288;How many laboratory-confirmed cases of SARS coronavirus infections were reported between November 2002 and July 2003?;Quantos casos confirmados em laboratório de infecções por coronavírus por SARS foram relatados entre novembro de 2002 e julho de 2003?;At least 8,098;Pelo menos 8.098
289;What was the fatality rate of the SARS coronavirus outbreak between November 2002 and July 2003?;Qual foi a taxa de mortalidade do surto de coronavírus da SARS entre novembro de 2002 e julho de 2003?;9.6%;9,6%
290;What are examples of proinflammatory cytokines?;Quais são os exemplos de citocinas pró-inflamatórias?;tumor necrosis factor (TNF)-α, interleukin (IL)-1β, and IL-6;fator de necrose tumoral (TNF) -α, interleucina (IL) -1β e IL-6
292;How does NLRP3 detect RNA viral infection?;Como o NLRP3 detecta a infecção viral por RNA?;by sensing the cellular damage or distress induced by viroporins;detectando o dano ou sofrimento celular induzido pelas viroporinas
293;How many amino acids are in the SARS-CoV E protein?;Quantos aminoácidos existem na proteína SARS-CoV E?;76 amino acids;76 aminoácidos
294;What type of ion channels are formed by the SARS-CoV E protein?;Que tipo de canais iônicos são formados pela proteína SARS-CoV E?;Ca 2+ -permeable;Permeável ao Ca 2+
296;What does the SARS-CoV protein activate?;O que a proteína SARS-CoV ativa?;NLRP3 inflammasome;Inflamassoma NLRP3
887;What is critical to the development of a protective granuloma in tuberculosis infections?;O que é crítico para o desenvolvimento de um granuloma protetor nas infecções por tuberculose?;tumor necrosis factor-α;fator de necrose tumoral-α
888;What is tumor necrosis factor-alpha?;O que é fator de necrose tumoral alfa?;cytokines;citocinas
889;What regulates the activity of MAPK activity?;O que regula a atividade da atividade MAPK?;MAPK phosphatase-1;MAPK fosfatase-1
890;What causes tuberculosis?;O que causa a tuberculose?;Mycobacterium tuberculosis;Mycobacterium tuberculosis
891;What percentage of the world has been infected by tuberculosis?;Que porcentagem do mundo foi infectada pela tuberculose?;one third of the world's population;um terço da população mundial
892;How many new tuberculosis cases are there each year worldwide?;Quantos novos casos de tuberculose ocorrem anualmente em todo o mundo?;9.2 million;9,2 milhões
893;What are some mitogen activated protein kinases?;Quais são algumas das proteínas quinases ativadas por mitogênio?;extracellular signal-regulated kinase 1 and 2 (ERK1/2), p38 MAPK, and c-Jun N-terminal kinase (JNK);quinase 1 e 2 regulada por sinal extracelular (ERK1 / 2), p38 MAPK e c-Jun N-terminal kinase (JNK)
894;How is MAPK activated?;Como o MAPK é ativado?;phosphorylation;fosforilação
895;What enzymes are involved with phosphorylation?;Quais enzimas estão envolvidas na fosforilação?;tyrosine phosphatases, serine/threonine phosphatases, and dual-specificity phosphatases (DUSPs);tirosina fosfatases, serina / treonina fosfatases e fosfatases de dupla especificidade (DUSPs)
896;How many MAPK phosphatases exist?;Quantas fosfatases MAPK existem?;at least 10;pelo menos 10
897;What is lipopolysaccharide?;O que é lipopolissacarídeo?;a cell wall component of Gram-negative bacteria;um componente da parede celular de bactérias Gram-negativas
898;What is Staph aureus?;O que é Staph aureus?;Gram positive bacteria;Bactérias Gram-positivas
899;What protein is in the critical path of immunity and cytokine expression?;Qual proteína está no caminho crítico da imunidade e expressão de citocinas?;MAPK;MAPK
1241;What diminishes the effectiveness of annual influenza vaccinations?;O que diminui a eficácia das vacinas anuais contra influenza?;Constant evolution of circulating influenza virus strains and the emergence of new strains;Evolução constante das cepas circulantes do vírus influenza e surgimento de novas cepas
1242;what new  type of influenza vaccines are needed?;que novo tipo de vacina contra influenza é necessária?;efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.;vacinas eficazes que conferem proteção cruzada para evitar a necessidade de reformulação semestral de vacinas sazonais contra influenza.
1243;What alternatives to classical vectored vaccines are needed?;Que alternativas às vacinas vetorizadas clássicas são necessárias?;Recombinant virus-vectored vaccines;Vacinas recombinantes vetorizadas por vírus
1244;What is the advantage of virus vectored vaccine?;Qual é a vantagem da vacina vetorizada por vírus?;a vectored vaccine often enables delivery of the vaccine to sites of inductive immunity such as the respiratory tract ;uma vacina vetorizada geralmente permite a entrega da vacina a locais de imunidade indutiva, como o trato respiratório
1245;What is the advantage of virus vectored vaccines?;Qual é a vantagem das vacinas vetorizadas por vírus?; virus vectors enable native expression of influenza antigens, even from virulent influenza viruses, while expressed in the context of the vector that can improve immunogenicity. ;os vetores de vírus permitem a expressão nativa de antígenos da influenza, mesmo a partir de vírus virulentos da gripe, enquanto expressos no contexto do vetor que pode melhorar a imunogenicidade.
1246;What is one of the issues with present vaccines?;Qual é um dos problemas das vacinas atuais?; low efficacy in the populations at greatest risk of complications from influenza virus infection, i.e., the young and elderly;baixa eficácia nas populações com maior risco de complicações da infecção pelo vírus influenza, ou seja, jovens e idosos
1247;What general types of vaccines are available?;Quais tipos gerais de vacinas estão disponíveis?;"trivalent inactivated influenza vaccine (TIV), quadrivalent influenza vaccine (QIV), and live attenuated influenza vaccine (LAIV; in trivalent and quadrivalent forms)";"vacina trivalente inativada contra influenza (TIV), vacina quadrivalente contra influenza (QIV) e vacina viva contra influenza atenuada (LAIV; em formas trivalentes e quadrivalentes)"
1248;What inactivated vaccines are available?;Quais vacinas inativadas estão disponíveis?;whole virus inactivated, split virus inactivated, and subunit vaccines.;vacinas inativadas por vírus inteiro, inativadas por vírus dividido e subunidades.
1254;How is the split virus inactivated?;Como o vírus dividido é inativado?;the virus is disrupted by a detergent;o vírus é interrompido por um detergente
1257;How is the TIV administered?;Como o TIV é administrado?;intramuscularly ;por via intramuscular
1259;What does the TIV contain?;O que contém o TIV?; three or four inactivated viruses, i.e., two type A strains (H1 and H3) and one or two type B strains. ;três ou quatro vírus inativados, isto é, duas cepas do tipo A (H1 e H3) e uma ou duas cepas do tipo B.
1261;How is the TIV efficacy measured?;Como é medida a eficácia do TIV?;humoral responses to the hemagglutinin (HA) protein,;respostas humorais à proteína hemaglutinina (HA),
1264;Which is the major surface and attachment glycoprotein on influenza virus?;Qual é a principal glicoproteína de superfície e ligação ao vírus influenza?;hemagglutinin (HA) protein,;proteína hemaglutinina (HA),
1472;How is the serum antibody response measured?;Como é medida a resposta de anticorpos séricos?; by the hemagglutination-inhibition (HI) assay,;pelo ensaio de inibição da hemaglutinação (HI),
1473;What is a gold standard for correlation with immunity to influenza?;O que é um padrão-ouro para correlação com imunidade à influenza?;strain-specific HI titer ;título HI para estirpes específicas
1474;What is the indication for protection to influenza?;Qual é a indicação para proteção da gripe?; a four-fold increase in titer post-vaccination, or a HI titer of ≥1:40 is considered protective ;um aumento de quatro vezes no título após a vacinação ou um título HI de ≥1: 40 é considerado protetor
1475;What gives protection against clinical disease?;O que oferece proteção contra doenças clínicas?;serum antibodies;anticorpos séricos
1476;What can give protection against clinical disease?;O que pode dar proteção contra doenças clínicas?;mucosal IgA antibodies also may contribute to resistance against infection;anticorpos IgA da mucosa também podem contribuir para a resistência contra a infecção
1477;How is the LAIV administered?;Como o LAIV é administrado?;nasal spray;spray nasal
1478;What does the LAIV contain?;O que contém a LAIV?;the same three or four influenza virus strains as inactivated vaccines but on an attenuated vaccine backbone ;as mesmas três ou quatro cepas do vírus influenza que as vacinas inativadas, mas em uma espinha dorsal da vacina atenuada
1480;Do LAIV replicate at body temperature?;O LAIV se replica à temperatura corporal?;they do not replicate effectively at core body temperature;eles não se replicam efetivamente à temperatura corporal central
1481;What is a characteristic of LAIV?;O que é uma característica da LAIV?;LAIV are temperature-sensitive and cold-adapted ;A LAIV é sensível à temperatura e adaptada ao frio
1482;Where do the LAIV replicate?;Onde a LAIV se replica?;replicate in the mucosa of the nasopharynx;replicar na mucosa da nasofaringe
1483;What does LAIV immunization do?;O que a imunização com LAIV faz?;LAIV immunization induces serum antibody responses, mucosal antibody responses (IgA), and T cell responses.;A imunização com LAIV induz respostas séricas de anticorpos, respostas de anticorpos da mucosa (IgA) e células T.
1484;What do the inactivated vaccines rely on?;Em que se baseiam as vacinas inativadas?;specific antibody responses to the HA, and to a lesser extent NA proteins for protection.;respostas de anticorpos específicos ao HA e, em menor grau, às proteínas NA para proteção.
1485;What enables virus invasion from immunity?;O que permite a invasão de vírus da imunidade?;The immunodominant portions of the HA and NA molecules undergo a constant process of antigenic drift, a natural accumulation of mutations;As porções imunodominantes das moléculas de HA e NA passam por um processo constante de deriva antigênica, um acúmulo natural de mutações
1486;When does the vaccine strain selection occur in the northern hemisphere?;Quando a seleção da cepa vacinal ocorre no hemisfério norte?;in February;em fevereiro
1487;What is the efficacy of LAIV?;Qual é a eficácia da LAIV?;it is generally considered to be as effective as inactivated vaccines and may be more efficacious in children ;geralmente é considerado tão eficaz quanto as vacinas inativadas e pode ser mais eficaz em crianças
1488;What does LAIV rely on?;Em que o LAIV depende?;antigenic match;correspondência antigênica
1489;What is the LAIV replacement schedule?;Qual é o cronograma de substituição do LAIV?; the HA and NA antigens are replaced on the same schedule as the TIV;os antígenos HA e NA são substituídos no mesmo horário que o TIV
1490;Why LAIV may provide broader broader  protection than TIV?;Por que o LAIV pode fornecer proteção mais ampla que o TIV?;due to the diversity of the immune response consistent with inducing virus-neutralizing serum and mucosal antibodies, as well as broadly reactive T cell responses;devido à diversidade da resposta imune consistente com a indução de anticorpos séricos e mucosos neutralizantes de vírus, bem como respostas de células T amplamente reativas
1491;What has raised the possibility of universal influenza vaccine?;O que levantou a possibilidade da vacina universal contra influenza?;improved understanding of immunity to conserved influenza virus antigens;melhor compreensão da imunidade a antígenos conservados do vírus influenza
1492;What is the advantage of recombinant DNA systems?;Qual é a vantagem dos sistemas de DNA recombinante?;allow ready manipulation and modification of the vector genome;permite pronta manipulação e modificação do genoma do vetor
1493;What is the advantage of recombinant DNA system?;Qual é a vantagem do sistema de DNA recombinante?;enables modification of the vectors to attenuate the virus or enhance immunogenicity;permite a modificação dos vetores para atenuar o vírus ou aumentar a imunogenicidade
1494;What is the advantage of recombinant DNA systems?;Qual é a vantagem dos sistemas de DNA recombinante?;adding and manipulating the influenza virus antigens;adição e manipulação dos antígenos do vírus influenza
1495;What is the issue with each of these vaccines?;Qual é o problema de cada uma dessas vacinas?;is either replication-defective or causes a self-limiting infection;tem defeito de replicação ou causa uma infecção autolimitada
1496;What is a concern with these vaccines?;O que é uma preocupação com essas vacinas?; like LAIV, safety in immunocompromised individuals;como LAIV, segurança em indivíduos imunocomprometidos
1497;How many serotypes of adenovirus are there?;Quantos sorotipos de adenovírus existem?;53 ;53
1498;Why adenovirus may be the safest vaccine vector?;Por que o adenovírus pode ser o vetor de vacina mais seguro?; A live adenovirus vaccine containing serotypes 4 and 7 has been in use by the military for decades;Uma vacina viva contra adenovírus contendo os sorotipos 4 e 7 tem sido usada pelos militares há décadas
1501;Which is the most studied serotype?;Qual é o sorotipo mais estudado?;Adenovirus 5 (Ad5) ;Adenovírus 5 (Ad5)
1503;Why is Ad5 is the most studied serotype? ;Por que Ad5 é o sorotipo mais estudado?;having been tested for gene delivery and anti-cancer agents, as well as for infectious disease vaccines;tendo sido testado para entrega de genes e agentes anticâncer, bem como para vacinas de doenças infecciosas
1505;Why are adenovirus vectors most attractive?;Por que os vetores de adenovírus são mais atraentes?;their genome is very stable and there are a variety of recombinant systems available which can accommodate up to 10 kb of recombinant genetic material ;seu genoma é muito estável e há uma variedade de sistemas recombinantes disponíveis que podem acomodar até 10 kb de material genético recombinante
1506;What is the advantage of  the adenovirus ?;Qual é a vantagem do adenovírus?;is a non-enveloped virus which is relatively stable and can be formulated for long-term storage at 4 °C, or even storage up to six months at room temperature ;é um vírus não envelopado que é relativamente estável e pode ser formulado para armazenamento a longo prazo a 4 ° C, ou mesmo armazenamento por até seis meses em temperatura ambiente
1507;What is the advantage of adenovirus vector?;Qual é a vantagem do vetor adenovírus?;Adenovirus vaccines can be grown to high titers, exceeding 10 1° plaque forming units (PFU) per mL when cultured on 293 or PER.C6 cells ;As vacinas contra adenovírus podem ser cultivadas em altos títulos, excedendo 10 unidades de formação de placa (PFU) por mL quando cultivadas em células 293 ou PER.C6
1508;What is the advantage of adenovirus?;Qual é a vantagem do adenovírus?;the virus can be purified by simple methods ;o vírus pode ser purificado por métodos simples
1509;What is the advantage of adenovirus vaccines?;Qual é a vantagem das vacinas contra adenovírus?; Adenovirus vaccines can also be delivered via multiple routes, including intramuscular injection, subcutaneous injection, intradermal injection, oral delivery using a protective capsule, and by intranasal delivery.;As vacinas contra adenovírus também podem ser administradas por várias vias, incluindo injeção intramuscular, injeção subcutânea, injeção intradérmica, administração oral usando uma cápsula protetora e administração intranasal.
1512;What is the advantage of oral capsule and intranasal deliveries?;Qual é a vantagem de cápsulas orais e partos intranasais?;induce robust mucosal immune responses and may bypass preexisting vector immunity ;induzem respostas imunes à mucosa robustas e podem ignorar a imunidade de vetor preexistente
1516;What  did the first report on adenovirus as a vector demonstrate?;O que o primeiro relatório sobre adenovírus como vetor demonstrou?;immunogenicity of recombinant adenovirus 5 (rAd5) expressing the HA of a swine influenza virus, A/Swine/Iowa/1999 (H3N2);imunogenicidade do adenovírus recombinante 5 (rAd5) que expressa a HA de um vírus da gripe suína, A / Swine / Iowa / 1999 (H3N2)
1524;Which rAd5 delivery has been tested?;Qual entrega do rAd5 foi testada?;"A rAd5-HA expressing the HA from A/Puerto Rico/8/1934 (H1N1; PR8) was delivered to humans epicutaneously or intranasally ";"Um rAd5-HA que expressa o HA de A / Puerto Rico / 8/1934 (H1N1; PR8) foi entregue a humanos por via epicutânea ou intranasal"
1526;What was the result of the rAd5-HA testing?;Qual foi o resultado do teste rAd5-HA?;The vaccine was well tolerated and induced seroconversion with the intranasal administration had a higher conversion rate and higher geometric meant HI titers ;A vacina foi bem tolerada e a soroconversão induzida com a administração intranasal teve uma taxa de conversão mais alta e títulos HI com maior significado geométrico
1530;What is  the result of rAd5 trials?;Qual é o resultado dos testes rAd5?;clinical trials with rAd vectors have overall been successful, demonstrating safety and some level of efficacy,;os ensaios clínicos com vetores de rAd foram bem-sucedidos, demonstrando segurança e algum nível de eficácia,
1531;What is an example of failure of rAd5?;O que é um exemplo de falha do rAd5?; a gene therapy examination where high-dose intravenous delivery of an Ad vector resulted in the death of an 18-year-old male;um exame de terapia genética em que a administração intravenosa de altas doses de um vetor Ad resultou na morte de um homem de 18 anos
1535;What was the failure of rAd5 vaccine for inducing HIV-1 specific T cell response?;Qual foi o fracasso da vacina rAd5 na indução de resposta de células T específicas para o HIV-1?;the study was stopped after interim analysis suggested the vaccine did not achieve efficacy and individuals with high preexisting Ad5 antibody titers might have an increased risk of acquiring HIV-1 ;o estudo foi interrompido após a análise intermediária sugerir que a vacina não alcançou eficácia e indivíduos com altos títulos de anticorpos Ad5 pré-existentes podem ter um risco aumentado de adquirir o HIV-1
1540;What does immunization with adenovirus induce?;O que induz a imunização com adenovírus?;potent cellular and humoral immune responses that are initiated through toll-like receptor-dependent and independent pathways which induce robust pro-inflammatory cytokine responses;respostas imunes celulares e humorais potentes que são iniciadas por vias independentes e dependentes de receptores de pedágio que induzem respostas robustas a citocinas pró-inflamatórias
1543;What is the advantage of inclusion of non-HA antigens to HA based vaccines?;Qual é a vantagem da inclusão de antígenos não HA em vacinas baseadas em HA?; to improve immunogenicity and broaden breadth of both humoral and cellular immunity;melhorar a imunogenicidade e ampliar a imunidade humoral e celular
1544;What is the disadvantage of inclusion of non-HA  antigens to HA based vaccines?;Qual é a desvantagem da inclusão de antígenos não HA em vacinas baseadas em HA?;as both CD8 + T cell and neutralizing antibody responses are generated by the vector and vaccine antigens, immunological memory to these components can reduce efficacy and limit repeated use ;Como as células T CD8 + e as respostas de anticorpos neutralizantes são geradas pelos antígenos vetoriais e vacinais, a memória imunológica desses componentes pode reduzir a eficácia e limitar o uso repetido
1579;What  was the first reported baculovirus vector based vaccine for influenza?;Qual foi a primeira vacina relatada com base em vetor de baculovírus para influenza?; using Autographa californica nuclear polyhedrosis virus (AcNPV) expressing the HA of PR8 under control of the CAG promoter (AcCAG-HA) ;usando o vírus da poliedrosis nucleares Autographa californica (AcNPV) que expressa o HA do PR8 sob controle do promotor CAG (AcCAG-HA)
1549;What is a drawback of Ad5 vector?;O que é uma desvantagem do vetor Ad5?;preexisting immunity,;imunidade preexistente,
1550;What alternatives to Ad5 vector have been explored?;Quais alternativas ao vetor Ad5 foram exploradas?;adenovirus serotypes have been explored as vectors, particularly non-human and uncommon human serotypes;sorotipos de adenovírus foram explorados como vetores, particularmente sorotipos humanos não humanos e incomuns
1551;What animal adenoviruses have been shown to induce immunity comparable to rdA5-HA?;Quais adenovírus animais demonstraram induzir imunidade comparável ao rdA5-HA?;Swine, NHP and bovine adenoviruses expressing H5 HA antigens ;Adenovírus suíno, NHP e bovino que expressam antígenos H5 HA
1553;what can evade anti-Ad5 response and also provide effective antigen delivery and immunogenicity?;o que pode evitar a resposta anti-Ad5 e também fornecer a entrega e a imunogenicidade eficazes de antígenos?; Low prevalence serotypes such as adenovirus types 3, 7, 11, and 35;Sorotipos de baixa prevalência, como adenovírus tipos 3, 7, 11 e 35
1557;What additional strategies have been explored to avoid preexisting immunity?;Que estratégias adicionais foram exploradas para evitar imunidade preexistente?;Prime-boost strategies, using DNA or protein immunization in conjunction with an adenovirus vaccine booster immunization;Estratégias de reforço primário, usando imunização de DNA ou proteína em conjunto com uma imunização de reforço de vacina contra adenovírus
1559;What is the advantage of AAV vector?;Qual é a vantagem do vetor AAV?;Like rAd vectors, rAAV have broad tropism infecting a variety of hosts, tissues, and proliferating and non-proliferating cell types ;Como os vetores rAd, os rAAV têm amplo tropismo, infectando uma variedade de hospedeiros, tecidos e tipos de células em proliferação e não proliferação
1560;What is the advantage of the AAV vector?;Qual é a vantagem do vetor AAV?; The wild type viruses are non-pathogenic and replication incompetent in humans and the recombinant AAV vector systems are even further attenuated ;Os vírus do tipo selvagem não são patogênicos e a replicação é incompetente em humanos e os sistemas vetoriais de AAV recombinantes são ainda mais atenuados
1561;What is the advantage of AAV vector?;Qual é a vantagem do vetor AAV?;As members of the parvovirus family, AAVs are small non-enveloped viruses that are stable and amenable to long-term storage without a cold chain.;Como membros da família dos parvovírus, os AAVs são pequenos vírus não envelopados, estáveis ​​e passíveis de armazenamento a longo prazo sem uma cadeia de frio.
1562;What is the advantage of AAV vector?;Qual é a vantagem do vetor AAV?;While there is limited preexisting immunity, availability of non-human strains as vaccine candidates eliminates these concerns.;Embora a imunidade preexistente seja limitada, a disponibilidade de cepas não humanas como candidatas a vacina elimina essas preocupações.
1563;Has AAV been studied as  vectors for influenza?;O AAV foi estudado como vetores da gripe?;There are limited studies ;Existem estudos limitados
1564;What are alphaviruses?;O que são alfavírus?;positive-sense, single-stranded RNA viruses of the Togaviridae family;vírus de RNA de cadeia simples de sentido positivo da família Togaviridae
1565;What are some alphavirus vectors that have been developed?;Quais são alguns vetores de alfavírus que foram desenvolvidos?;Semliki Forest virus (SFV), Sindbis (SIN) virus, Venezuelan equine encephalitis (VEE) virus, as well as chimeric viruses incorporating portions of SIN and VEE viruses;Vírus da Floresta Semliki (SFV), vírus Sindbis (SIN), vírus da encefalite equina venezuelana (VEE), bem como vírus quiméricos que incorporam partes dos vírus SIN e VEE
1566;How do the alphavirus vectors work?;Como os vetores de alfavírus funcionam?; The replication defective vaccines or replicons do not encode viral structural proteins, having these portions of the genome replaces with transgenic material.;As vacinas ou replicons defeituosos para replicação não codificam proteínas estruturais virais, tendo essas porções do genoma substituídas por material transgênico.
1567;How do the alphavirus vectors work?;Como os vetores de alfavírus funcionam?;The structural proteins are provided in cell culture production systems.;As proteínas estruturais são fornecidas em sistemas de produção de cultura de células.
1568;What is an important feature of the replicon  system?;Qual é uma característica importante do sistema replicon?;the self-replicating nature of the RNA. Despite the partial viral genome, the RNAs are self-replicating and can express transgenes at very high levels;a natureza auto-replicante do RNA. Apesar do genoma viral parcial, os RNAs são auto-replicantes e podem expressar transgenes em níveis muito altos
1569;How did the VEE based replicon system incorporating HA from PR8perform?;Como o sistema de replicons baseado em VEE incorporou HA do PR8perform?;demonstrated to induce potent HA-specific immune response and protected from challenge in a murine model, despite repeated immunization with the vector expressing a control antigen, suggesting preexisting immunity may not be an issue for the replicon vaccine;demonstrou induzir uma resposta imune potente específica de HA e protegido de desafio em um modelo murino, apesar da repetida imunização com o vetor que expressa um antígeno de controle, sugerindo que a imunidade preexistente pode não ser um problema para a vacina de replicão
1570;Why is the VEE replicon system particularly appealing?;Por que o sistema de replicões VEE é particularmente atraente?;the VEE targets antigen-presenting cells in the lymphatic tissues, priming rapid and robust immune responses;o VEE tem como alvo células apresentadoras de antígenos nos tecidos linfáticos, iniciando respostas imunológicas rápidas e robustas
1571;What is the advantage of the VEE replicon system?;Qual é a vantagem do sistema de replicões VEE?;VEE replicon systems can induce robust mucosal immune responses through intranasal or subcutaneous immunization [72] [73] [74] , and subcutaneous immunization with virus-like replicon particles (VRP) expressing HA-induced antigen-specific systemic IgG and fecal IgA antibodies ;Os sistemas de replicões VEE podem induzir respostas imunes da mucosa robustas por meio de imunização intranasal ou subcutânea [72] [73] [74] e imunização subcutânea com partículas de replicon do tipo vírus (VRP) que expressam anticorpos IgG sistêmicos e IgA fecais específicos para antígenos induzidos por HA
1572;What were the VRPs derived from VEE developed for?;Para que os VRPs derivados do VEE foram desenvolvidos?;as candidate vaccines for cytomegalovirus (CMV);como vacinas candidatas ao citomegalovírus (CMV)
1573;What did the clinical  trial with CMV VRP show?;O que mostrou o ensaio clínico com CMV VRP?;vaccine was immunogenic, inducing CMV-neutralizing antibody responses and potent T cell responses. Moreover, the vaccine was well tolerated and considered safe ;A vacina era imunogênica, induzindo respostas de anticorpos neutralizantes ao CMV e potentes respostas de células T. Além disso, a vacina foi bem tolerada e considerada segura
1574;What did the clinical trial with VRP show?;O que mostrou o ensaio clínico com VRP?;vaccine was safe and despite high vector-specific immunity after initial immunization, continued to boost transgene-specific immune responses upon boost ;a vacina era segura e, apesar da alta imunidade específica ao vetor após a imunização inicial, continuou a aumentar as respostas imunes específicas ao transgene
1575;"Which  baculovirus vaccine has been approved for 
 human use?";"Qual vacina de baculovírus foi aprovada para
 uso humano?";baculovirus-derived recombinant HA vaccine was approved for human use and was first available for use in the United States for the 2013-2014 influenza season;A vacina recombinante de HA derivada de baculovírus foi aprovada para uso humano e foi disponibilizada pela primeira vez nos Estados Unidos na temporada de influenza 2013-2014
1576;What  is the advantage of baculoviruses?;Qual é a vantagem dos baculovírus?;readily manipulated;prontamente manipulado
1577;What is the advantage of baculovirus vectors?;Qual é a vantagem dos vetores de baculovírus?;The vectors can accommodate large gene insertions, show limited cytopathic effect in mammalian cells, and have been shown to infect and express genes of interest in a spectrum of mammalian cells;Os vetores podem acomodar grandes inserções gênicas, mostram efeito citopático limitado em células de mamíferos e demonstraram infectar e expressar genes de interesse em um espectro de células de mamíferos
1578;How can baculovirus vectors be improved?;Como os vetores de baculovírus podem ser melhorados?;While the insect promoters are not effective for mammalian gene expression, appropriate promoters can be cloned into the baculovirus vaccine vectors.;Embora os promotores de insetos não sejam eficazes para a expressão gênica de mamíferos, promotores apropriados podem ser clonados nos vetores de vacina de baculovírus.
1580;what baculovirus vector based immunization provided protection from lethal challenge?;que imunização baseada em vetor de baculovírus forneceu proteção contra desafio letal?;only intranasal immunization;única imunização intranasal
1581;What was the benefit of the robust innate immune response to baculovirus vector?;Qual foi o benefício da robusta resposta imune inata ao vetor de baculovírus?; non-specific protection from subsequent influenza virus infection;proteção inespecífica contra infecção subsequente pelo vírus influenza
1582;What is the Newcastle disease virus?;O que é o vírus da doença de Newcastle?;a single-stranded, negative-sense RNA virus that causes disease in poultry. ;um vírus de RNA de fita única, sentido negativo, que causa doenças em aves de capoeira.
1583;What are the appealing qualities of the NDV vector?;Quais são as qualidades atraentes do vetor NDV?;As an avian virus, there is little or no preexisting immunity to NDV in humans and NDV propagates to high titers in both chicken eggs and cell culture. ;Como um vírus aviário, existe pouca ou nenhuma imunidade preexistente ao NDV em humanos e o NDV se propaga a altos títulos nos ovos de galinha e na cultura de células.
1584;What is the appealing quality of the NDV vector?;Qual é a qualidade atraente do vetor NDV?;As a paramyxovirus, there is no DNA phase in the virus lifecycle reducing concerns of integration events, and the levels of gene expression are driven by the proximity to the leader sequence at the 3' end of the viral genome. This gradient of gene expression enables attenuation through rearrangement of the genome, or by insertion of transgenes within the genome.;Como um paramixovírus, não há fase de DNA no ciclo de vida do vírus, reduzindo as preocupações com os eventos de integração, e os níveis de expressão gênica são conduzidos pela proximidade da sequência líder na extremidade 3 'do genoma viral. Esse gradiente de expressão gênica permite a atenuação através do rearranjo do genoma ou pela inserção de transgenes no genoma.
1585;What is the appealing quality of the NDV vector?;Qual é a qualidade atraente do vetor NDV?;pathogenicity of NDV is largely determined by features of the fusion protein enabling ready attenuation of the vaccine vector;A patogenicidade do NDV é amplamente determinada pelas características da proteína de fusão, permitindo atenuação imediata do vetor da vacina
1586;What did the first report on the NDV vector test conclude?;O que o primeiro relatório sobre o teste do vetor NDV concluiu?;it induced a robust serum antibody response and protected against homologous influenza virus challenge in a murine model of infection ;induziu uma resposta robusta de anticorpos séricos e protegeu contra o desafio do vírus influenza homólogo em um modelo murino de infecção
1587;What is the added protection of NDV vector?;Qual é a proteção adicional do vetor NDV?;providing protection against both the influenza virus and NDV infection.;fornecendo proteção contra o vírus influenza e a infecção pelo NDV.
1588;What have the limited NDV human trails shown?;O que mostram as trilhas humanas limitadas de NDV?;the NDV vector is well-tolerated, even at high doses delivered intravenously ;o vetor NDV é bem tolerado, mesmo em altas doses administradas por via intravenosa
1589;What  are the attractive features of the PIV5 vector?;Quais são os recursos atraentes do vetor PIV5?; PIV5 has a stable RNA genome and no DNA phase in virus replication cycle reducing concerns of host genome integration or modification. PIV5 can be grown to very high titers in mammalian vaccine cell culture substrates and is not cytopathic allowing for extended culture and harvest of vaccine virus [98, 99] . Like NDV, PIV5 has a 3'-to 5' gradient of gene expression and insertion of transgenes at different locations in the genome can variably attenuate the virus and alter transgene expression [100] . PIV5 has broad tropism, infecting many cell types, tissues, and species without causing clinical disease, although PIV5 has been associated with -kennel cough‖ in dogs;O PIV5 possui um genoma de RNA estável e nenhuma fase de DNA no ciclo de replicação de vírus, reduzindo as preocupações de integração ou modificação do genoma do hospedeiro. O PIV5 pode ser cultivado com títulos muito altos em substratos de cultura de células de vacina em mamíferos e não é citopático, permitindo uma cultura prolongada e a colheita do vírus da vacina [98, 99]. Como o NDV, o PIV5 possui um gradiente de 3 a 5 a expressão de genes e a inserção de transgenes em diferentes locais do genoma pode atenuar de forma variável o vírus e alterar a expressão de transgene [100]. O PIV5 possui amplo tropismo, infectando muitos tipos de células, tecidos e espécies sem causar doença clínica, embora o PIV5 tenha sido associado à tosse de canal em cães
1590;What  was the result of the test of efficacy of PIV5 in murine challenge?;Qual foi o resultado do teste de eficácia do PIV5 no desafio murino?;Mice intranasally vaccinated with a single dose of PIV5-H5 vaccine had robust serum and mucosal antibody responses, and were protected from lethal challenge. Notably, although cellular immune responses appeared to contribute to protection, serum antibody was sufficient for protection from challenge;Os ratos vacinados intranasalmente com uma dose única da vacina PIV5-H5 apresentaram respostas robustas de anticorpos séricos e da mucosa e foram protegidos do desafio letal. Notavelmente, embora as respostas imunes celulares pareçam contribuir para a proteção, o anticorpo sérico foi suficiente para a proteção contra o desafio
